Stimulus,IsWord,Valence,CorrectResponse,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructionsText.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,text.started,key_resp.started,text.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,ParticipantResponse,CorrectResponse,End.started,text_z.started,End.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
t r e n k,0.0,non-word,z,3,35,335,57,341.20409629999995,,,,,,,,,341.18896940000195,341.20409629999995,341.20409629999995,,341.91934930000207,z,0.7065971999982139,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p e n c i l,1.0,neutral,m,3,36,336,24,341.9351377000021,,,,,,,,,341.9198710000019,341.9351377000021,341.9351377000021,,342.5848081000004,m,0.6377081999999064,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
q u i b l e n,0.0,non-word,z,3,37,337,91,342.6000636000026,,,,,,,,,342.5853395000013,342.6000636000026,342.6000636000026,,343.44914100000096,z,0.8461142000014661,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r a t i t u d e,1.0,positive,m,3,38,338,41,343.46445080000194,,,,,,,,,343.45002569999997,343.46445080000194,343.46445080000194,,344.3970106000015,m,0.9155882999984897,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i e f,1.0,negative,m,3,39,339,50,344.41188740000143,,,,,,,,,344.3978935000014,344.41188740000143,344.41188740000143,,345.36075410000194,m,0.93944570000167,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
t r a i n,1.0,neutral,m,3,40,340,40,345.3760478000004,,,,,,,,,345.36129280000023,345.3760478000004,345.3760478000004,,346.24165710000307,m,0.8596013999995193,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i e f,1.0,negative,m,3,41,341,81,346.2570450000021,,,,,,,,,346.24217839999983,346.2570450000021,346.2570450000021,,346.92371430000276,m,0.6600349000000278,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p l a n e t,1.0,neutral,m,3,42,342,47,346.9384311000031,,,,,,,,,346.9242817000013,346.9384311000031,346.9384311000031,,347.8042122000006,m,0.8621992000007594,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d r i n t,0.0,non-word,z,3,43,343,36,347.8196543000013,,,,,,,,,347.8047542000022,347.8196543000013,347.8196543000013,,348.5349814000001,z,0.7138771999998426,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b r a s k,0.0,non-word,z,3,44,344,79,348.55062689999977,,,,,,,,,348.53549510000084,348.55062689999977,348.55062689999977,,349.21687759999986,z,0.6570620000020426,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
j o y f u l,1.0,positive,m,3,45,345,19,349.2318696000002,,,,,,,,,349.2174152000007,349.2318696000002,349.2318696000002,,350.21428930000184,m,0.967050700000982,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s m o r n,0.0,non-word,z,3,46,346,51,350.22915439999997,,,,,,,,,350.2150704000014,350.22915439999997,350.22915439999997,,351.1945229000012,z,0.9530446000026132,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p e a c e,1.0,positive,m,3,47,347,97,351.2098705000026,,,,,,,,,351.19510360000277,351.2098705000026,351.2098705000026,,352.09269290000157,m,0.8754636000012397,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s a d,1.0,negative,m,3,48,348,87,352.10764100000233,,,,,,,,,352.0932176000024,352.10764100000233,352.10764100000233,353.12146230000144,353.27307570000266,m,1.1607830000029935,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s u n s h i n e,1.0,positive,m,3,49,349,30,353.2881856000022,,,,,,,,,353.2736330000007,353.2881856000022,353.2881856000022,,354.06954750000295,m,0.7650582999995095,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p l a r k,0.0,non-word,z,3,50,350,16,354.0856227000004,,,,,,,,,354.0701939999999,354.0856227000004,354.0856227000004,,354.7683999000001,z,0.67138729999715,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
w i n d o w,1.0,neutral,m,3,51,351,68,354.7844342999997,,,,,,,,,354.76891660000183,354.7844342999997,354.7844342999997,,355.1836340000009,z,0.3940044000009948,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c r i o u s,0.0,non-word,z,3,52,352,99,355.1989536000001,,,,,,,,,355.18414870000197,355.1989536000001,355.1989536000001,,356.18068720000156,m,0.9735175999994681,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l o m e b,0.0,non-word,z,3,53,353,90,356.1963836000032,,,,,,,,,356.1812021000005,356.1963836000032,356.1963836000032,,357.1116295000029,z,0.9117946000005759,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c a b l e,1.0,neutral,m,3,54,354,78,357.12742360000266,,,,,,,,,357.1121501000016,357.12742360000266,357.12742360000266,,357.89269290000084,m,0.7572682999998506,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d r i n t,0.0,non-word,z,3,55,355,23,357.90842930000144,,,,,,,,,357.89321250000285,357.90842930000144,357.90842930000144,,358.87319639999987,z,0.9606030000031751,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
f l o r t,0.0,non-word,z,3,56,356,11,358.8893053000029,,,,,,,,,358.87371180000264,358.8893053000029,358.8893053000029,,359.4555579000007,z,0.5518993999976374,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b l o r p,0.0,non-word,z,3,57,357,5,359.4707997000005,,,,,,,,,359.45648490000167,359.4707997000005,359.4707997000005,,359.97010650000084,z,0.48407919999954174,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c l o u d,1.0,neutral,m,3,58,358,94,359.98616510000284,,,,,,,,,359.97062150000056,359.98616510000284,359.98616510000284,,360.53559490000043,m,0.5391448999980639,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p a i n,1.0,negative,m,3,59,359,83,360.55113300000085,,,,,,,,,360.5361133000006,360.55113300000085,360.55113300000085,,360.78498709999985,m,0.21679239999866695,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
v a b l i n,0.0,non-word,z,3,60,360,1,360.80038360000253,,,,,,,,,360.785517100001,360.80038360000253,360.80038360000253,,361.59984350000013,z,0.7830466000013985,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b o t t l e,1.0,neutral,m,3,61,361,58,361.6150226000027,,,,,,,,,361.6003774000019,361.6150226000027,361.6150226000027,,362.31463110000186,m,0.6878408000011405,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l a m p,1.0,neutral,m,3,62,362,18,362.32962899999984,,,,,,,,,362.3151547000016,362.32962899999984,362.32962899999984,,362.76261840000006,m,0.4279692999989493,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
z a r f e t,0.0,non-word,z,3,63,363,31,362.77821360000235,,,,,,,,,362.763148500002,362.77821360000235,362.77821360000235,,363.26200450000033,z,0.48170720000052825,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s u c c e s s,1.0,positive,m,3,64,364,35,363.27688350000244,,,,,,,,,363.2627149,363.27688350000244,363.27688350000244,,363.81009280000217,m,0.5306655000022147,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c h i n d l e,0.0,non-word,z,3,65,365,8,363.8254364000022,,,,,,,,,363.8106456000023,363.8254364000022,363.8254364000022,,364.49203510000007,z,0.6650957999991078,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c l i b b e t,0.0,non-word,z,3,66,366,12,364.50687310000285,,,,,,,,,364.49255919999996,364.50687310000285,364.50687310000285,,365.27304990000266,z,0.7576770000014221,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s m i l e,1.0,positive,m,3,67,367,92,365.2882591000016,,,,,,,,,365.27384710000115,365.2882591000016,365.2882591000016,366.3022971999999,366.7687591000031,m,1.4703342000029807,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l o s s,1.0,negative,m,3,68,368,29,366.7847937000006,,,,,,,,,366.76949720000266,366.7847937000006,366.7847937000006,367.79841240000314,367.93245410000236,m,1.140459499998542,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
f a i l u r e,1.0,negative,m,3,69,369,77,367.94752789999984,,,,,,,,,367.9330998000005,367.94752789999984,367.94752789999984,,368.6810994000007,m,0.730663899998035,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
e x c i t e d,1.0,positive,m,3,70,370,10,368.69540060000145,,,,,,,,,368.68163090000235,368.69540060000145,368.69540060000145,,369.41138760000104,m,0.7033612999985053,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
v o b l i t,0.0,non-word,z,3,71,371,38,369.4269009000018,,,,,,,,,369.4119102000004,369.4269009000018,369.4269009000018,,370.2257884000028,z,0.7824756999980309,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p e n c i l,1.0,neutral,m,3,72,372,37,370.24142870000287,,,,,,,,,370.22631110000293,370.24142870000287,370.24142870000287,,371.22294410000177,z,0.965748499998881,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c r i t i c i s m,1.0,negative,m,3,73,373,26,371.23857230000067,,,,,,,,,371.22352330000285,371.23857230000067,371.23857230000067,372.2523668000031,372.6363835000011,z,1.3884252999996534,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p l a r k,0.0,non-word,z,3,74,374,45,372.6513765000018,,,,,,,,,372.63706620000085,372.6513765000018,372.6513765000018,,373.4006898000007,z,0.7377996000031999,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i n d l e,0.0,non-word,z,3,75,375,17,373.4159631000002,,,,,,,,,373.40121660000295,373.4159631000002,373.4159631000002,,374.21535300000323,z,0.7869490000011865,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
h a t e,1.0,negative,m,3,76,376,74,374.2302382000016,,,,,,,,,374.21587139999974,374.2302382000016,374.2302382000016,375.24449260000256,375.3451997000011,m,1.1094278000018676,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
a n g e r,1.0,negative,m,3,77,377,15,375.3605407000032,,,,,,,,,375.34571510000023,375.3605407000032,375.3605407000032,376.37503990000187,376.3926941999998,m,1.0252323999993678,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b l o r p,0.0,non-word,z,3,78,378,60,376.4079942999997,,,,,,,,,376.39359160000095,376.4079942999997,376.4079942999997,,377.2067907000019,z,0.7945271000025969,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l a m p,1.0,neutral,m,3,79,379,42,377.2224085000016,,,,,,,,,377.20731610000075,377.2224085000016,377.2224085000016,,377.78871140000047,m,0.553566899998259,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
r e g r e t,1.0,negative,m,3,80,380,64,377.8042219000017,,,,,,,,,377.78922800000146,377.8042219000017,377.8042219000017,378.8182018000007,379.4838271000008,m,1.6761024000006728,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c l o c k,1.0,neutral,m,3,81,381,20,379.4992777000007,,,,,,,,,379.4843498000009,379.4992777000007,379.4992777000007,380.5135941000008,382.1765000000014,m,2.661685300001409,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
t w o r i k,0.0,non-word,z,3,82,382,93,382.1921399000021,,,,,,,,,382.1770198000013,382.1921399000021,382.1921399000021,,382.9252585000031,z,0.7201554999992368,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s m a g l e,0.0,non-word,z,3,83,383,53,382.94005220000327,,,,,,,,,382.92587520000234,382.94005220000327,382.94005220000327,,383.88873570000214,m,0.9405611000001954,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c e l e b r a t i o n,1.0,positive,m,3,84,384,75,383.90412450000076,,,,,,,,,383.88926410000204,383.90412450000076,383.90412450000076,,384.73611940000046,m,0.8214123000034306,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r i n d l e,0.0,non-word,z,3,85,385,3,384.75150740000026,,,,,,,,,384.7366382,384.75150740000026,384.75150740000026,385.76537950000056,385.7668685000026,m,1.0120544000019436,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g l o r b y,0.0,non-word,z,3,86,386,28,385.7822322000029,,,,,,,,,385.76748580000276,385.7822322000029,385.7822322000029,386.79628010000306,387.31279650000215,z,1.5206877999989956,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c a r p e t,1.0,neutral,m,3,87,387,85,387.3282380000019,,,,,,,,,387.3133439000012,387.3282380000019,387.3282380000019,388.34185060000164,388.55907650000154,m,1.215708600000653,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c h a i r,1.0,neutral,m,3,88,388,7,388.67435040000055,,,,,,,,,388.55960419999974,388.67435040000055,388.67435040000055,389.6881300000023,391.78373190000275,m,3.1048326999989513,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
f e a r f u l,1.0,negative,m,3,89,389,98,391.7991069000018,,,,,,,,,391.7845645000016,391.7991069000018,391.7991069000018,392.8129226000019,393.0465264000013,m,1.2441356999988784,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
h o p e,1.0,positive,m,3,90,390,46,393.06213220000063,,,,,,,,,393.04710239999986,393.06213220000063,393.06213220000063,394.07588140000007,394.25984000000244,z,1.1863033999979962,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c h e e r f u l,1.0,positive,m,3,91,391,43,394.27553700000135,,,,,,,,,394.26035460000276,394.27553700000135,394.27553700000135,395.28941490000216,395.3243462999999,m,1.0333609000008437,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
m o u n t a i n,1.0,neutral,m,3,92,392,71,395.3391107000025,,,,,,,,,395.32487070000207,395.3391107000025,395.3391107000025,,396.10549320000064,m,0.7633233000015025,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
g r u f f i l,0.0,non-word,z,3,93,393,49,396.12055990000226,,,,,,,,,396.10613920000105,396.12055990000226,396.12055990000226,,396.8533946000025,z,0.7251378000000841,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
e x c i t e d,1.0,positive,m,3,94,394,72,396.86888230000113,,,,,,,,,396.8539075000008,396.86888230000113,396.86888230000113,,397.6013398000032,m,0.7308768000002601,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
v i c t o r y,1.0,positive,m,3,95,395,25,397.6163080000006,,,,,,,,,397.6018612000007,397.6163080000006,397.6163080000006,,398.38215180000043,m,0.7545285999985936,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
t r a g e d y,1.0,negative,m,3,96,396,70,398.3975946000028,,,,,,,,,398.3826931000003,398.3975946000028,398.3975946000028,,399.3627473000015,m,0.9601149000009173,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
w a r,1.0,negative,m,3,97,397,67,399.3783856000009,,,,,,,,,399.36349710000286,399.3783856000009,399.3783856000009,400.39226060000146,400.5431888000021,m,1.1494394999972428,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d e l i g h t,1.0,positive,m,3,98,398,39,400.5593977000026,,,,,,,,,400.54391370000303,400.5593977000026,400.5593977000026,401.5722296000022,401.60780850000083,m,1.0329674999993586,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b l o r p,0.0,non-word,z,3,99,399,84,401.6222505000005,,,,,,,,,401.6083408000013,401.6222505000005,401.6222505000005,,402.17183250000016,m,0.538900299998204,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p l a r k,0.0,non-word,z,4,0,400,45,402.18740700000126,,,,,,,,,402.1723469999997,402.18740700000126,402.18740700000126,403.2011014000018,403.867949200001,z,1.6630540000005567,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s m o r n,0.0,non-word,z,4,1,401,14,403.88291860000027,,,,,,,,,403.86849780000193,403.88291860000027,403.88291860000027,,404.73171100000036,z,0.8394793000006757,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s a d n e s s,1.0,negative,m,4,2,402,88,404.7471056000031,,,,,,,,,404.7322559000022,404.7471056000031,404.7471056000031,,405.41316420000294,m,0.6514287999998487,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c l i b b e t,0.0,non-word,z,4,3,403,12,405.42848550000053,,,,,,,,,405.4136886000015,405.42848550000053,405.42848550000053,,406.3109231000017,z,0.8808109999990847,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s a d n e s s,1.0,negative,m,4,4,404,65,406.32617500000197,,,,,,,,,406.31144290000157,406.32617500000197,406.32617500000197,,407.291772200002,m,0.9560115000022051,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
h a p p y,1.0,positive,m,4,5,405,21,407.3067762000028,,,,,,,,,407.2924454000022,407.3067762000028,407.3067762000028,408.32070530000055,408.454546500001,m,1.1349861999988207,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b l o r p,0.0,non-word,z,4,6,406,5,408.4699114000032,,,,,,,,,408.455063100002,408.4699114000032,408.4699114000032,409.4839638000012,410.2333146000019,m,1.7608461000017996,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b o t t l e,1.0,neutral,m,4,7,407,58,410.2484755000005,,,,,,,,,410.23399210000207,410.2484755000005,410.2484755000005,,410.8146454000016,m,0.5491273000006913,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l o s s,1.0,negative,m,4,8,408,29,410.8302956000007,,,,,,,,,410.81516700000066,410.8302956000007,410.8302956000007,,411.46303940000143,m,0.6297183999995468,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c l o c k,1.0,neutral,m,4,9,409,20,411.47914760000276,,,,,,,,,411.46356220000234,411.47914760000276,411.47914760000276,412.49251130000266,413.7903554000004,z,2.3076595999991696,None,z,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
t w o r i k,0.0,non-word,z,4,10,410,93,413.8055970000023,,,,,,,,,413.79088440000123,413.8055970000023,413.8055970000023,414.8195504000032,418.44416249999995,z,4.636481000001368,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
j o y f u l,1.0,positive,m,4,11,411,19,418.4593644000015,,,,,,,,,418.44468620000043,418.4593644000015,418.4593644000015,,419.3747994000005,m,0.9075656999993953,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c a l e n d a r,1.0,neutral,m,4,12,412,86,419.39036269999997,,,,,,,,,419.37532210000063,419.39036269999997,419.39036269999997,420.40406040000016,420.5719887000014,m,1.1718763999997464,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
l a m p,1.0,neutral,m,4,13,413,18,420.5870891000013,,,,,,,,,420.5725042000013,420.5870891000013,420.5870891000013,,421.4364912000019,m,0.8457716000011715,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
p a i n,1.0,negative,m,4,14,414,83,421.45159350000176,,,,,,,,,421.4370527000028,421.45159350000176,421.45159350000176,422.4650736000003,422.89873570000054,m,1.4382876999989094,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b o o k,1.0,neutral,m,4,15,415,22,422.914249700003,,,,,,,,,422.899850400001,422.914249700003,422.914249700003,423.927906500001,429.51375030000054,m,6.596073499997146,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
s u c c e s s,1.0,positive,m,4,16,416,35,429.52951660000326,,,,,,,,,429.514299100003,429.52951660000326,429.52951660000326,,430.0794879000023,m,0.5462269999989076,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c h e e r,1.0,positive,m,4,17,417,63,430.09460780000154,,,,,,,,,430.08009500000117,430.09460780000154,430.09460780000154,,430.6273160000019,m,0.529031699999905,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d r i n t,0.0,non-word,z,4,18,418,23,430.6428857000028,,,,,,,,,430.6282698000032,430.6428857000028,430.6428857000028,,431.04305260000183,m,0.3832604999988689,None,m,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c l o c k,1.0,neutral,m,4,19,419,48,431.0585639000019,,,,,,,,,431.043626900002,431.0585639000019,431.0585639000019,,431.89048300000286,m,0.8210175999993226,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
f a i l u r e,1.0,negative,m,4,20,420,77,431.90588330000173,,,,,,,,,431.89102150000326,431.90588330000173,431.90588330000173,432.9197152000015,433.32036730000254,m,1.4015953000016452,None,m,m,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
b l o r p,0.0,non-word,z,4,21,421,60,433.3354799000008,,,,,,,,,433.32110410000314,433.3354799000008,433.3354799000008,434.3491326000003,434.4665176000017,z,1.127912699997978,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
d r o n t,0.0,non-word,z,4,22,422,95,434.4825641000025,,,,,,,,,434.4672188000004,434.4825641000025,434.4825641000025,,435.1151781000008,z,0.6158701999993355,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
c r i o u s,0.0,non-word,z,4,23,423,99,435.13059970000177,,,,,,,,,435.1157428000006,435.13059970000177,435.13059970000177,,436.0792121000013,z,0.9378371999991941,None,z,z,,,,06,001,2024-11-20_23h46.44.272,Lexical Decision Making,2024.1.5,None,2024-11-20 23h46.53.927116 +0530,
