stair.thisTrialN,stair.stepSize,stair.intensity,thisRow.t,notes,trial.started,fixation.started,grating.started,key_resp.started,fixation.stopped,grating.stopped,trial.stopped,corrAns,tilt,key-resp.corr,stair.response,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,1,1.0,28.24006159999408,,28.224114300101064,28.24006159999408,28.738141000038013,28.738141000038013,28.755030300002545,29.03740800009109,29.38781690003816,left,-1.0,1,1,0.6460276000434533,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
12,1,1.0,29.40354389999993,,29.387899300083518,29.40354389999993,29.90201600000728,29.90201600000728,29.91856070002541,30.20109320001211,30.999944900046103,left,-1.0,1,1,1.0825302000157535,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
13,1,1.0,31.01522830000613,,31.00005360005889,31.01522830000613,31.514085700036958,31.514085700036958,31.514085700036958,31.813215600093827,32.380361600080505,left,-1.0,1,1,0.8545944000361487,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
14,1,1.0,32.396893099998124,,32.3804449000163,32.396893099998124,32.89415690000169,32.89415690000169,32.91126150009222,33.20894850010518,33.74309580004774,left,-1.0,1,1,0.8476934999926016,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
15,0.5,1.0,33.758141300058924,,33.74317700008396,33.758141300058924,34.256829200079665,34.256829200079665,34.273253399995156,34.55577600002289,35.63717890006956,right,1.0,0,0,1.3717595000052825,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
16,0.5,1.5,35.653243600041606,,35.63726530002896,35.653243600041606,36.15136740007438,36.15136740007438,36.15136740007438,36.46716280002147,37.15001890005078,left,-1.5,1,1,0.992411500075832,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
17,0.5,1.5,37.16555740009062,,37.1501376000233,37.16555740009062,37.663677300093696,37.663677300093696,37.68048189999536,37.96338090009522,38.74524630000815,right,1.5,1,1,1.0774499999824911,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
18,0.5,1.5,38.7609669000376,,38.74532700004056,38.7609669000376,39.26009740005247,39.26009740005247,39.2759433001047,39.57573410007171,39.992448700009845,right,1.5,1,1,0.7312809000723064,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
19,0.5,1.0,40.00804790004622,,39.992542000021785,40.00804790004622,40.506147300009616,40.506147300009616,40.52253350010142,40.80554200010374,42.784938500029966,right,1.0,1,1,2.2741867000004277,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
20,0.5,1.0,42.799841700005345,,42.7850220000837,42.799841700005345,43.29867070005275,43.29867070005275,43.315354800084606,43.59915110003203,43.931263000005856,left,-1.0,1,1,0.6311572000849992,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
21,0.5,1.0,43.94718160002958,,43.93134430004284,43.94718160002958,44.44538879999891,44.44538879999891,44.462775900028646,44.74503510002978,45.11210910009686,left,-1.0,1,1,0.6628616000525653,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
22,0.5,1.0,45.12676430004649,,45.112225600052625,45.12676430004649,45.625164800090715,45.625164800090715,45.625164800090715,45.92533330002334,46.541522100102156,right,1.0,1,1,0.9013743000105023,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
23,0.5,1.0,46.55611240002327,,46.541602900018916,46.55611240002327,47.05541880009696,47.05541880009696,47.07176260009874,47.35464250005316,47.72131650010124,left,-1.0,1,1,0.6615662999683991,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
24,0.5,1.0,47.73625030007679,,47.72139800002333,47.73625030007679,48.23509239999112,48.23509239999112,48.23509239999112,48.53480790008325,49.149869800079614,left,-1.0,1,1,0.9106343999737874,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
25,0.5,1.0,49.16557370009832,,49.14995530003216,49.16557370009832,49.664925200049765,49.664925200049765,49.664925200049765,49.96389130002353,53.754356499994174,right,1.0,0,0,4.0864405001048,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
26,0.5,1.5,53.7699848000193,,53.75444370007608,53.7699848000193,54.268757500103675,54.268757500103675,54.268757500103675,54.56749730010051,55.40092170005664,right,1.5,1,1,1.1298083999427035,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
27,0.5,1.5,55.41545319999568,,55.40100350009743,55.41545319999568,55.914497500052676,55.914497500052676,55.931059800088406,56.21392700006254,59.97101239999756,left,-1.5,0,0,4.047421199968085,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
28,0.5,2.0,59.98630129999947,,59.97109540004749,59.98630129999947,60.48497970006429,60.48497970006429,60.501232400070876,60.78406030009501,60.96857530006673,right,2.0,1,1,0.467521799961105,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
29,0.5,2.0,60.98358650004957,,60.968659100006334,60.98358650004957,61.48245800007135,61.48245800007135,61.49870180001017,61.79836170002818,62.13135919999331,left,-2.0,1,1,0.6322613999946043,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
30,0.5,2.0,62.1473175000865,,62.13146730000153,62.1473175000865,62.645705400034785,62.645705400034785,62.66227130009793,62.94548610004131,63.49444860010408,left,-2.0,1,1,0.8459923999616876,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
31,0.5,1.5,63.51031630008947,,63.4945339000551,63.51031630008947,64.00837620010134,64.00837620010134,64.02592490008101,64.30846970004495,64.94059610005934,right,1.5,1,1,0.9306307999650016,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
32,0.5,1.5,64.95633720001206,,64.94070230005309,64.95633720001206,65.45505820005201,65.45505820005201,65.45505820005201,65.75449000007939,66.43596020003315,left,-1.5,1,1,0.9698541999096051,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
33,0.5,1.5,66.45159280009102,,66.43604170007166,66.45159280009102,66.95073550008237,66.95073550008237,66.95073550008237,67.24986199999694,70.39272310002707,left,-1.5,1,1,3.424895300064236,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
34,0.5,1.0,70.4076363000786,,70.39286460005678,70.4076363000786,70.90658930002246,70.90658930002246,70.90658930002246,71.20622020005248,72.90195820003282,right,1.0,0,0,1.9862938999431208,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
35,0.5,1.5,72.91788170009386,,72.90204440010712,72.91788170009386,73.41616500006057,73.41616500006057,73.41616500006057,73.7318219000008,73.84955370007083,left,-1.5,0,0,0.4162062000250444,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
36,0.5,2.0,73.86535900004674,,73.84963840001728,73.86535900004674,74.36388610000722,74.36388610000722,74.38040810008533,74.67943610006478,74.9467888000654,left,-2.0,1,1,0.5785206999862567,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
37,0.5,2.0,74.96224560006522,,74.94686950009782,74.96224560006522,75.46081250009593,75.46081250009593,75.46081250009593,,75.69396870001219,left,-2.0,1,1,0.22840060002636164,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
38,0.5,2.0,75.71058010007255,,75.69404910004232,75.71058010007255,76.20890000008512,76.20890000008512,76.2254570000805,76.50836520001758,76.60810430010315,right,2.0,0,0,0.3834743000334129,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
39,0.5,2.5,76.62454890005756,,76.60818560002372,76.62454890005756,77.12320950010326,77.12320950010326,77.12320950010326,77.43909510003868,77.78864980000071,left,-2.5,1,1,0.6587434000102803,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
40,0.5,2.5,77.80437590007205,,77.78873250004835,77.80437590007205,78.30340660002548,78.30340660002548,78.30340660002548,78.60194150009193,79.01842330000363,right,2.5,1,1,0.7137679998995736,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
41,0.5,2.5,79.0344999000663,,79.01853060000576,79.0344999000663,79.53307310002856,79.53307310002856,79.54976310010534,79.83182930003386,80.41563550010324,right,2.5,1,1,0.8753937999717891,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
42,0.5,2.0,80.43001160002314,,80.41578880010638,80.43001160002314,80.92931020003743,80.92931020003743,80.92931020003743,81.22855840006378,82.07674200006295,right,2.0,1,1,1.136049700086005,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
43,0.5,2.0,82.09254940005485,,82.07682429999113,82.09254940005485,82.59094910009298,82.59094910009298,82.60807830002159,82.89126230007969,83.39068330009468,right,2.0,1,1,0.7951102000661194,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
44,0.5,2.0,83.405342400074,,83.3907623999985,83.405342400074,83.9048547000857,83.9048547000857,83.9048547000857,84.22048160003033,84.6370546000544,left,-2.0,1,1,0.7193170000100508,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
45,0.5,1.5,84.65281270002015,,84.63713819999248,84.65281270002015,85.15085990005173,85.15085990005173,85.1670534000732,85.45063800003845,85.98292720003519,left,-1.5,1,1,0.8287044999888167,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
46,0.5,1.5,85.99824510002509,,85.98301770002581,85.99824510002509,86.49663579999469,86.49663579999469,86.49663579999469,86.7965159000596,87.81159000005573,right,1.5,1,1,1.301223099930212,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
47,0.5,1.5,87.82694709999487,,87.81166980008129,87.82694709999487,88.32563060009852,88.32563060009852,88.34214350010734,88.62488380004652,93.84487480006646,left,-1.5,0,0,5.516030400060117,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
48,0.5,2.0,93.86038980004378,,93.84496210003272,93.86038980004378,94.35933900007512,94.35933900007512,94.35933900007512,94.65856920008082,94.75932730000932,left,-2.0,0,0,0.38800869998522103,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
49,0.5,2.5,94.77420820004772,,94.75945130002219,94.77420820004772,95.27312660007738,95.27312660007738,95.27312660007738,95.57252430007793,95.7058468000032,right,2.5,0,0,0.4290093000745401,656739,001,2024-09-06_11h24.00.790,adaptive_staircase,2024.1.5,None,2024-09-06 11h24.05.848470 +0530,
